A2ML1,ABCC8,AVPR1A,BCL11A,C1orf64,CCDC74B,CD79B,CDC25C,CDCA8,CDK1,CEP55,CKS1B,CPB1,CYP4Z2P,E2F5,ESR1,FAM72B,FGF1,FLJ33360,FLT3,FOXA1,FOXC1,GDF5,GUSBP3,HTR7,IGFN1,IQGAP3,LOC145837,LRRC31,MIA,MLPH,MMP23B,MUCL1,MYBL2,NCAPG,NUF2,OIP5,OVGP1,PALM2,PAMR1,PHEX,POC1A,RUNX1T1,SLIT3,SYT13,TFAP2B,TPX2,TTK,UBE2T,UCKL1AS,subtype
1.030526831,0.48036289,0.291315564,0.131968019,-0.266309106,-1.214409633,0.834132135,0.017746278,0.426909778,-0.181167744,-0.107154107,-0.08104192,-0.562390056,1.002916296,-1.401218169,-1.67873515,-0.075464706,-0.171052027,-0.841110701,0.784734461,0.064039701,0.061453895,0.037581873,-0.529434659,0.367085955,0.222104608,-0.782204699,0.473316777,0.048604645,0.309767914,-0.767955964,1.187062102,2.213803406,1.019856682,0.238553224,-0.419258901,0.27779393,-0.194359611,-0.410237294,0.540898433,1.90272917,-0.34066183,-0.216994095,0.218705031,-1.525096328,0.908242818,0.411306379,-0.046045199,-0.932962232,-0.620537348,Normal
1.733693843,-1.422006667,0.074273315,1.123861252,-1.839635578,-1.161142822,1.75017754,0.157914287,1.453283827,0.701563889,1.102426066,-0.625511904,-1.263007127,-1.928576327,-1.275768362,-1.923453534,1.215001624,-0.091605499,-0.460021925,-0.259837595,-2.877465386,1.686872421,0.484115464,-2.130037835,0.059077784,0.132673372,1.319657659,-1.789036313,-1.237503686,1.666276704,-3.527627152,0.658481421,-0.843838822,1.074348404,0.69714341,1.050712487,0.551868615,-1.017921028,1.683366604,-1.483670869,-0.942887886,0.831045837,-0.222195325,-0.114375887,-0.164931465,-0.661312243,0.491842649,1.322366056,0.58673693,-0.152255417,Basal
1.228000167,0.893361153,0.062437194,0.175358865,-1.511416243,0.504319103,0.828981043,0.972708902,1.442700891,1.619144743,1.912367936,0.44326251,-1.263007127,1.004496131,-0.885843409,-0.638892952,0.272572018,-1.122683267,-0.611490614,0.153217996,0.428632101,-0.902846533,-0.347883449,0.467988336,-0.051844773,0.30971567,1.254052584,0.788789324,1.332239209,-0.68413941,-0.751034951,-0.426499975,0.363126462,1.061183387,1.372951728,1.10565645,0.148632296,-0.418438159,0.233439538,0.144886479,1.260831868,1.148809761,0.034047567,-0.480507165,0.910670543,1.368989015,1.700199761,1.978490805,0.978553498,-0.504255687,Her2
-0.217828523,-0.060857002,1.094140766,0.446900297,0.198786416,1.354737114,1.598361821,-1.13603401,-0.4404642,-0.672861717,-0.428271327,-0.833966127,-0.38622518,0.297938073,-0.765843633,0.270105691,-0.276364578,0.301387901,0.212545604,1.249391455,0.228132234,-0.118339677,-0.811722218,-0.119908923,0.82852049,0.660099245,-1.170153416,-0.481399479,0.097297147,0.320429733,0.182798817,0.858068149,0.328962597,-0.365618248,-0.861912783,-1.378501173,-0.209202874,-0.771612465,-0.127281313,1.670430202,-0.277188241,-0.516393019,0.79777253,0.719842479,-1.199008087,0.476167508,-0.406031099,-0.398045972,-1.601000299,0.479080685,LumA
-1.030153156,-1.162710394,-0.33873028,-0.433427859,0.846801518,0.066873127,0.651070228,0.221386593,-0.045567083,-0.191804107,-0.821958721,-1.16410507,1.291151465,-0.468189064,-1.49872418,0.721698766,-0.22798555,0.469622989,0.671248654,1.57113659,0.364567055,0.494217643,-0.232298869,-0.655023494,-0.866927489,-0.14963568,0.129372513,0.699297707,-1.237503686,0.326042964,0.355229951,1.661828007,1.450992059,0.434356866,-0.392206779,0.815290825,-1.06589474,0.788449547,-1.112682454,1.126280696,-2.063483269,-0.507906001,-0.20073202,0.651770867,0.571046249,-0.847496964,-0.878761,-0.27993032,-0.30191109,-1.77045439,LumA
-1.030153156,-0.132870991,0.120917438,-1.461181296,-0.85233328,0.88253403,-0.354072097,0.633334305,0.656917932,0.606787844,0.740889037,-0.002684335,-0.925145023,-0.311413654,-1.066090801,0.288168164,-0.26521202,1.496147498,-0.859193842,-0.917704579,0.449950042,0.070175225,0.227088568,1.011168894,-0.335093445,0.575643152,0.358838762,0.806887815,1.352154599,-0.754254981,0.237040541,-0.308611,0.746818414,0.419875347,-0.157771665,0.226699943,0.840026922,0.2078824,0.207114743,-0.393255606,0.681032753,0.386600694,0.072826361,1.029651699,0.161128981,0.857289117,0.538724306,0.451785514,0.060525793,-0.37739453,LumA
-0.888578119,-0.054331144,-0.71125294,-1.294630572,-0.010248955,-0.681124529,-1.568937479,-1.704484515,-1.636335909,-1.903566713,-1.427637579,-2.011288843,2.663972541,-0.655662841,0.316532545,0.51135533,-1.344702718,-1.065060982,-0.617309447,0.869691467,0.618343237,-0.101619494,0.803661065,-0.356157443,0.842550873,1.663622074,-1.996277366,1.323278634,0.517086013,-1.225334636,0.674667754,-0.183672604,-1.340328389,-1.928591949,-1.545995282,-1.939987346,-2.024970828,-0.348514659,-1.280165074,-0.66167812,-0.672931627,-2.314143044,-1.494719125,-1.696699756,1.743262877,-0.296739269,-1.691793818,-1.372445113,-2.046504743,0.792846283,LumA
0.697416154,-0.23075886,-0.300700612,0.407414228,0.331491709,0.450281054,0.911398524,-0.003411157,-0.273782966,0.181852181,-0.025232505,-0.007063141,-0.658924849,0.394896586,-0.649113876,0.392699258,0.122973912,1.023472057,0.02983426,0.140959099,0.343842309,-0.197089674,0.097049664,0.037448581,0.857158977,-0.26655155,0.16134173,0.159804206,1.15077744,0.795661185,0.427595197,-0.579761937,-0.29387641,-0.265335162,0.316029641,0.661036382,-0.014070593,1.554455434,0.377229842,1.671727259,0.723158184,-0.875967985,-0.307324323,0.145099757,0.116573965,-0.338236606,-0.250515483,0.04875526,-0.041953345,-0.718072882,LumA
-0.733688252,0.388935293,-2.548513126,1.255866647,0.552440024,0.208420937,3.01344055,0.919037467,0.655808431,0.628492942,0.309873215,-0.853209828,0.056643413,-0.496842938,-0.145927367,0.02910605,1.092554229,-0.939532328,2.281991041,1.096297788,-0.097235155,-0.051820184,-0.711192142,-0.753018163,-0.011239194,-0.483577013,0.099372964,-0.773310626,-1.237503686,-0.256836318,0.83352772,0.418108759,-0.160869518,0.295551796,1.191588378,0.567602262,0.297714842,1.886935617,-1.912885099,-1.188624555,-0.226991224,0.362262923,-0.451905359,-2.594517324,-1.639833138,-1.116575762,0.309481611,0.316220125,-0.288795159,-0.065113774,LumB
-1.030153156,1.643014978,0.238648326,-0.306363204,1.277930155,0.679852784,0.205189387,-0.293003553,-1.500720712,-0.483482575,-0.71445594,-0.124945214,0.315184903,0.774459736,-1.219583496,0.399386748,-0.76984604,-0.836298944,-0.643180872,0.012301772,0.286042883,-0.282909626,-0.503880119,0.633058056,-0.022380969,2.091059699,-0.168880581,0.330322017,-0.504579757,0.39944676,1.181696887,1.263346906,-0.332138991,-0.830572301,-1.007588506,-0.735994691,0.321527281,2.568629122,-1.314387309,-0.189549405,-1.309055094,-0.505534628,-0.764110857,-0.589361102,-1.563953416,1.034319275,-0.886274588,-0.384555419,-0.12781897,0.230276909,LumA
-1.030153156,0.511877209,-0.562075789,0.098060204,1.009711713,0.40729741,-0.050610476,-0.281024711,-0.681482021,0.227424239,-0.27663908,-0.049814117,-1.11604833,0.452916808,-0.878312457,0.65879261,0.123281569,0.327765404,1.068719682,0.770439202,0.637177175,-0.178047244,-0.103360294,-0.73575412,-0.848853055,1.338296233,0.461716004,0.668980649,1.256022134,0.356400914,1.525098966,1.4192524,1.008449177,-0.484618552,-0.191035542,1.990268954,-0.029173424,0.887554994,-0.228240462,1.013505011,-0.672401376,-1.18824031,-0.043839211,-0.083902849,0.623828517,1.161125079,-1.205523805,-0.006893269,0.338583523,0.193063065,LumA
-0.115238351,1.117732608,-1.062694697,1.180520374,0.527251098,0.507404053,0.979494837,-1.843174615,-2.385761364,-2.403129864,-2.641159263,-0.564439081,0.620165992,-0.010067835,-0.763168163,-0.215674834,-1.954632268,2.259682016,0.925397358,0.972446275,0.164808681,0.278351824,1.262648382,0.297895062,0.418173055,1.171507584,-2.550738732,0.635452569,0.1479624,2.232582007,0.592038239,0.818855745,1.548911098,-1.557910864,-2.500367678,-2.86331037,-1.958073626,0.407063331,-0.821330997,1.454163029,-1.265338913,-1.388933315,-1.145709985,-0.112935619,-0.311493287,0.905476329,-2.380382838,-2.104454219,-1.643758233,-0.644016406,LumA
1.684243041,-1.607747667,-1.811451936,1.205463138,-1.559558713,0.184358324,1.135612567,1.462130163,1.645824975,1.020654771,1.304061404,2.705146389,-1.263007127,-1.540215664,1.069726844,-1.32989192,1.341063987,-2.190344119,-0.438089402,-0.060885065,-2.786002151,1.0161557,0.720136076,-2.51324298,-0.781754812,-0.622881028,1.263219113,-1.144955218,-1.237503686,1.076223115,-1.639817597,-0.818812833,0.54640778,1.885370684,1.38807927,1.652598632,1.607121012,-0.697485471,-0.143574227,-0.900404857,-0.18492471,1.874824194,-3.071284465,-2.833374395,-1.264075643,-1.09927263,1.650422241,1.308802185,1.088902195,-0.647542905,Basal
-0.588694542,1.426448318,0.807062296,0.123002968,0.407031225,0.834408802,0.625314765,-0.599319658,-0.842274363,-0.910925998,-0.799159785,0.060116965,-0.887641323,0.491049693,-0.788931947,-0.162143664,-0.43911501,0.785917517,0.870163209,0.526971807,0.326750882,0.659819702,0.840222003,-0.05347066,0.13921603,1.33823556,-0.106305764,-0.467220938,0.485772506,0.108256227,0.406379511,1.668751545,0.411813524,-0.620561662,-0.958528467,-0.430938166,-1.092764808,0.345061799,-0.235853308,1.209155806,-0.580491345,-0.34615343,1.066985579,0.885549099,0.374815173,0.974412209,-1.183765707,-1.199780705,-0.745491864,0.246702969,LumA
-0.639194937,0.452390243,1.181335861,-0.354057275,0.472974961,-0.361317998,1.132442664,-1.984820533,-2.838523241,-1.812595546,-1.729433667,-2.001494145,-0.792131645,0.625707411,-2.274610427,0.150543369,0.108360216,0.459495912,1.131921156,-0.514749342,-0.040807493,0.843535292,0.719535896,-1.532517995,0.619715379,3.518258459,-1.292878844,0.207344021,1.017350589,0.277848888,-0.062641763,1.760331075,0.757456122,-1.520476425,-1.810936213,-1.494192006,-2.611386881,1.101609826,0.242688791,1.525637692,-1.084464684,-2.162749627,0.545677454,1.767447915,-1.348377181,0.7210521,-2.206944185,-1.807515429,-2.742173704,0.830524139,LumA
-0.217078814,0.68341873,-1.898787104,0.036022052,1.370071463,0.436398776,-0.11078203,-0.862776398,-1.271480674,-1.222839498,-1.392550403,-0.844567448,0.128517445,1.244569127,-0.515637659,0.864167304,-1.435461466,0.672478551,0.486567859,1.304169582,0.613041558,-0.320891276,-0.057796662,1.29057752,-0.064967308,-0.251929482,-2.50399701,0.465727087,-0.687575888,1.008166835,0.626309732,-0.608463151,1.458052275,-1.567069137,-1.729448072,-1.69273951,-0.765135299,1.264899388,-0.888637097,1.701491302,-1.898575462,-0.832159997,-1.080332494,-1.395835359,-0.866499254,0.764133881,-1.703455533,-1.161361958,-1.273451791,-1.264123393,LumA
-0.887438562,0.925170611,-0.87674853,-0.73158553,1.145661034,0.224976838,0.803282185,-2.437527422,-2.62234118,-2.167659818,-2.697731539,0.391753921,-0.066157508,0.880804329,-0.608189097,0.132637146,-1.873641623,0.525753689,-0.611938216,0.837883499,0.454065332,0.261786458,0.670671277,0.343177797,-0.593500085,0.236483986,-3.411710644,0.465685386,0.86303763,-0.491994179,0.772242732,1.103350229,-1.708407312,-2.701492919,-2.878138343,-2.659033414,-1.046159139,1.744663523,-0.738799205,0.33528078,-1.903819047,-0.941617563,-0.962745185,0.237428514,-0.233167625,1.163765818,-2.865870186,-1.667990857,-1.261385135,-1.360174086,LumA
-0.805360427,-0.248270458,-1.305370203,2.123404663,-1.7243499,0.074379839,0.427761873,1.424637943,1.978163288,1.081100443,1.396957408,0.728345842,-0.922804668,-1.797573915,1.39266596,-1.71854759,1.686024142,-1.597007301,-0.448563301,-0.290383019,-1.51285765,2.581918264,-0.185934998,-1.334476783,-1.18682022,-1.083385156,1.057237359,-1.783698509,-1.237503686,0.610989192,-2.662336369,-0.670019701,-0.914701596,1.125463013,1.302579405,1.493569647,1.185075647,0.139818137,0.855629645,-0.667958606,-1.663969215,1.14356778,-1.913253572,-2.533419641,0.473097479,0.636925679,1.744029023,1.610213387,1.039411416,-1.342541592,Basal
-0.464362811,1.413626155,1.393055357,0.63102252,0.891045702,0.909938673,0.178528237,-2.168781322,-1.910980154,-2.131427005,-2.043286142,-1.639896936,-0.898085881,0.700610185,-0.376810503,0.119324666,-1.869718999,1.764475791,0.612254644,0.92630232,0.373020082,-0.036648166,0.409993289,0.186174064,0.805411624,1.679336246,-1.725978397,-0.308379573,0.459719669,0.974653518,0.585639175,2.169575131,-0.061505267,-1.697917957,-2.168063216,-2.827464575,-2.337497506,0.056637464,0.078692428,1.995650156,-0.364915188,-1.705573957,1.836965186,1.21339957,-0.36855595,1.142162053,-2.295854975,-1.87584801,-2.29483303,4.98E-04,LumA
1.575175384,-0.116835089,-0.012431526,-0.947344422,-1.551462273,-1.00823211,0.430535538,0.234221067,-0.18280386,-0.068145581,-0.255849542,-0.722652264,-1.111599722,1.135033886,-1.718409979,-1.583141542,0.003218514,0.558333045,-0.205336098,0.410369741,-0.401914873,-0.206378665,2.21E-04,-1.612328815,-0.013219954,-0.075857944,-0.44046741,-1.670395282,-0.772184982,-1.248983279,0.037595912,1.472374822,1.923979161,0.965250482,-0.245277392,-0.433582528,0.135938506,-0.860290015,0.382210209,0.289337659,0.790853457,0.398207938,0.766235956,1.42276905,-1.379396144,-0.274657655,-0.305458595,-0.224868337,-0.203191852,-0.593717396,Her2
0.071769048,0.519616417,-0.086950066,-0.370792036,1.16572494,2.012397137,-0.757668694,0.348720129,0.224383118,0.275244634,0.069904751,0.964340451,0.361566477,0.888145916,-0.090138867,0.181605823,0.698753561,-0.192326739,-0.735207947,1.380288779,0.358598032,-0.550742186,-0.072451047,0.001646919,-0.413993716,0.844907621,0.654591894,0.11489159,-0.274300232,0.021400604,0.361543121,0.457887634,-0.118484528,0.311464295,0.646578973,0.660081473,-0.556197362,1.444113725,-0.840185243,1.085457537,1.250344697,0.745177188,-0.42741349,0.229241728,0.113877872,1.01515505,0.006355301,0.329783996,0.754271084,-0.304080474,LumA
-0.430775851,1.086579015,-2.479947666,0.410920559,0.909010531,2.198728145,1.393959674,-0.315638898,-1.01185737,-1.197934843,-1.604773721,0.815230576,0.142849699,0.142153932,-0.896446197,-0.007018896,-1.49606985,0.45682676,0.547083718,1.02343677,0.319854991,-0.431791502,0.047134731,1.683263738,0.318969995,2.671027941,-1.055458169,0.095416947,0.491565505,0.791442958,0.930802071,2.63552926,0.4355766,-0.301624818,-1.372153914,-1.075721738,-0.600116024,1.133863557,-0.846730868,0.635242257,0.245991937,0.503047568,-0.636055249,0.316946467,0.671079626,0.688960825,-1.040303139,-2.076226705,-0.471194034,-0.459246425,LumA
-0.445800018,0.471213572,0.570970195,0.324298245,0.9166708,-0.145268634,0.563841286,-0.037714205,-0.342742739,-0.566238666,-0.664530134,-0.651439047,-0.265165019,1.142344496,-1.116726545,0.525480309,-0.838761157,0.386486751,1.764025418,-0.638845219,0.330792022,0.378156867,0.595698847,-0.281016404,1.205855259,2.917418884,-0.048352089,0.04520823,1.404542095,1.154343353,0.747977827,1.847252951,1.527446145,-0.347530659,-0.716822103,-0.659308196,0.238137417,-0.139067502,-0.633215429,1.384872884,-0.43850213,-0.228583274,1.154945626,1.089384918,-0.982264471,1.057130235,-0.756430398,-0.304858514,-0.840276322,-0.071795561,LumA
-0.408644443,0.936156351,-0.06740996,0.694495081,-0.293160937,0.628025616,1.953730606,-0.538880955,-0.403167887,0.956144799,-1.018802418,-0.689119826,-0.704049207,0.68462597,0.755507778,0.789448665,-0.901061653,0.309316852,1.386875545,1.192699147,0.383882963,-0.228672242,0.16351955,0.210655043,-0.003811344,2.059813371,-0.109184509,-0.225059791,-0.933073778,0.234005897,0.420637826,1.588690266,0.490589426,0.194467362,-0.681635941,-0.531056645,-0.184834503,0.545131931,-0.995999575,1.22540315,-0.412578788,0.688264246,0.331110242,0.667992832,-0.186583591,-0.35770263,-0.645057112,-0.434118536,-0.955434193,-0.17768333,LumA
-0.571181341,0.981902943,-0.04387779,0.237675931,0.922995292,0.99626587,0.127130522,0.059438871,-0.023889135,-0.120722073,-0.310412419,-0.334436522,-0.124356906,0.708819133,-0.283763609,0.524261561,-0.387428672,0.782306311,0.662117563,1.327872831,0.532700727,0.044114446,0.246994524,0.254381184,-0.24860026,1.240431522,0.563305387,0.038577676,1.130830736,0.384101713,0.869774763,0.844787543,0.551477868,-0.524685995,-0.267174718,-0.119784918,0.273809747,0.610932775,-0.973089888,1.194137252,-0.464366555,0.141850083,0.863413374,0.040187607,0.693343236,0.985100917,-0.282369965,-0.7156605,-0.376409576,0.756003649,LumA
1.573406071,-0.85304368,0.426835652,0.840764867,0.101138438,-0.137093515,1.532925963,-0.711018471,-0.834507854,-0.115360655,0.09958201,-0.680131751,-0.110527537,0.695560908,-0.983943969,-1.364266869,-0.295593126,-0.07496255,-0.476225136,0.248845537,-0.006253891,0.484102964,0.668570649,-0.731013584,1.052593958,1.037482074,-0.535541739,-0.447913101,0.735435092,0.272899945,-0.084372811,1.610404999,0.929886503,-0.043704965,-0.281132174,-0.669591826,0.310501287,0.047422112,-0.974370554,0.662616984,-0.299105249,-0.196257722,0.585970529,0.582183183,-1.33275652,0.629481308,-0.711505404,-0.837515381,-0.470232199,-1.056338367,Normal
-0.605787906,0.782618328,1.419038795,0.357010719,0.257069883,0.280403115,0.491669384,-0.798992954,-1.046678641,-1.266509117,-1.21726909,-1.472465214,0.668636477,0.432564814,-1.883000919,0.306230637,-0.249829181,0.469544485,1.658391226,0.127152567,-0.233484603,0.532354109,0.476963325,0.024712812,1.357548457,2.588392022,-0.237970452,-0.262674627,-0.024230571,0.55472402,0.277195737,2.36576303,1.664409601,-0.687359813,-0.777666582,-1.202136927,-1.241384076,0.095358107,-0.399636227,3.007832408,-0.111926935,-0.919526355,1.435746227,2.262672684,-1.259322738,0.573849726,-1.213037393,-1.243991592,-1.637637465,1.149115472,LumA
0.813471098,-0.590172942,-0.203490337,1.497763643,-0.391490434,-0.254013138,2.967590165,-0.685193954,-0.054613786,-0.600741989,0.02979408,-0.050044581,0.269596342,-0.652658056,0.715673005,-0.898267565,0.138818236,0.449054817,0.82218022,0.545421243,-0.984321017,0.873672906,0.922196527,-1.74336573,0.446729011,1.709369124,0.096797245,-1.191744405,-0.594731342,1.699291805,-0.400632554,0.953487095,0.638001054,0.988317881,-0.064248352,0.311172614,-1.140945618,0.284676996,1.151463432,0.886939563,0.818426466,-0.535613617,0.297401003,0.57702854,0.268388999,-0.056633158,-0.042404753,0.181534556,-0.216570101,1.447290233,Normal
-1.030153156,-0.127492898,0.517742667,-1.825999101,1.280901576,0.468276598,-0.80425495,-0.651513184,-0.652293602,-0.140784156,-0.002356284,-1.445500986,0.279847482,-1.38991448,-0.613044579,1.033604551,-0.725389636,-0.985692959,-0.282860852,-1.501203637,0.58682976,-0.919927954,-0.702939673,-0.106253349,0.99317116,-1.083385156,-0.577359292,0.067435178,1.075217949,-1.404559469,0.685919798,0.76755862,-1.071021417,-1.273660978,-0.639345685,-0.923891293,0.112589344,-0.550363192,-1.925407164,0.562743602,-0.880966448,-0.69299787,-0.38889805,-0.251883576,0.542973531,0.286009102,-0.808008048,-0.520560717,-1.042873731,1.042021269,LumA
-1.030153156,1.434449872,-3.240891207,-0.632850436,1.313859813,1.341317579,0.889379019,-0.197950664,-0.989667344,-0.671824023,-1.181254499,0.751276958,-0.460729693,1.215109847,-1.940374883,0.681230077,-0.817379011,0.126401427,-0.828219748,-0.651307752,0.506414779,-1.201384367,-0.488525526,0.11888675,-0.029726287,0.021764078,-0.731902425,1.304262708,1.042683216,-0.641957138,1.152407215,0.62090549,-0.498527912,-1.061532488,-1.160034014,0.212082498,-0.302970143,-0.335823341,-1.415061866,-1.20664682,-1.799713262,0.785365713,-3.071284465,-0.664330839,0.989246357,0.905275129,-1.209202333,-1.407271267,-0.249534807,-1.001492029,LumA
-0.380155503,0.631211867,-3.240891207,0.54324471,0.736286469,0.628077032,1.525227627,0.386134564,-1.358277814,0.123222474,-0.032033544,1.719799757,0.168574258,-0.050028372,-0.295852769,-0.057331321,0.507467963,0.041616594,-0.547304414,-0.165187507,0.239069264,-0.172938299,0.412894157,-0.570755154,0.400676342,1.426392675,-0.180092534,0.777988611,1.087085768,0.901316151,1.222925751,1.573773188,0.787189583,-0.122580588,-0.176743775,0.345622773,0.658885607,1.492373066,-0.049943331,-0.495996166,-0.172493289,1.014015952,-1.556212152,-0.551838331,0.653652305,1.052502653,-0.486332569,-0.261747401,1.16348812,0.760922187,LumA
-1.030153156,0.977869373,-3.240891207,-1.284151424,0.980188329,-0.212829049,0.440498091,1.505222881,-0.287267674,-0.813555718,-0.857200466,1.764509673,2.558308431,-1.302713773,-1.310648561,0.330293101,-0.292978043,-1.16468316,-1.357823036,0.245098632,0.246929096,-0.248901599,0.17742371,-0.664080041,-1.444979265,0.422323794,0.281339927,1.207848626,-0.920109986,-1.276518006,1.226232649,0.831695762,-0.361564456,0.513461446,0.028522763,-0.00710572,0.881073266,-0.093233254,-1.357574203,-1.249995827,-2.394712882,3.148875309,-2.40394686,-0.677520662,1.313138812,-1.449258661,0.369512047,-0.739928831,1.296571096,-0.234571325,LumB
0.672255922,0.354371202,-2.288188493,0.783508075,1.181672474,0.868343257,2.731715408,-0.164425463,-0.252019671,-0.832407158,-0.732926943,0.476794947,0.55809824,1.272665411,0.046211002,0.003356089,-0.114537116,-0.122771775,1.73045523,0.583379024,0.234064182,-0.840816718,-0.309471957,-1.562093281,0.538339158,0.517154881,-0.438043204,0.742792467,1.121875073,0.721593102,0.670158347,0.835157531,0.934932899,0.562400965,-0.380589495,-0.420287264,-0.138043524,1.147929093,-1.063946008,0.360334458,0.208167425,1.345009639,-2.17568527,-0.777960401,0.132389189,0.918428528,-0.294423012,-1.032908437,0.158982713,-0.451636612,LumA
1.331999791,-0.19540773,-0.776316589,1.025405071,-0.145571279,-1.076923674,2.78820761,0.915692725,0.679278651,1.162213518,0.075314668,1.3061178,-0.990829686,0.975966166,0.689711039,-1.800203718,1.091323602,-0.366685177,0.527299688,0.558535412,-0.054339751,-0.560702048,-0.208641791,-1.532517995,0.111980581,-0.699389026,0.123008972,-0.305877477,1.145579398,-0.097108329,-0.65165621,0.707072072,1.868610955,1.339881071,0.771861767,0.657877838,1.662250978,-0.767974826,0.595512203,0.08098936,0.091041051,1.174395623,-0.413126566,-0.066771241,-0.477539243,1.243491006,0.954397901,0.961933687,0.844945885,0.148332211,Her2
0.384667572,-1.451159871,-0.169942988,1.172591285,-1.692945525,-1.47889272,0.593672339,0.303838363,0.995230482,0.061133787,0.736792957,1.902442069,-0.786251745,-1.928576327,1.522872158,-2.039734611,0.734057176,0.750983026,-0.250902033,-1.003883403,-1.891983325,1.452170594,1.872330784,-2.03211392,-0.918344716,-1.083385156,1.523063693,-1.348959408,-1.237503686,1.945343986,-2.289859352,0.655649065,-0.049872494,1.104914139,-0.15066757,1.002526337,0.269362288,-1.330596289,1.50706162,-0.386633789,-0.650778952,0.500551386,-0.838376526,1.146692422,0.441244673,-0.998069425,0.764523274,0.580532308,0.319958901,0.203549759,Basal
-0.66159624,0.736117492,-2.94820984,-1.22832904,1.7827991,1.521324439,-0.327467553,-1.429593425,-1.484419577,-2.257939189,-2.560860637,0.564831999,0.290543483,0.554924598,-0.300212793,0.613730178,-1.596673614,-2.059712674,-0.98371686,-1.907376326,0.398305013,-1.295770832,-0.99322652,0.902702592,-1.028689551,0.205541021,-2.28498515,2.228536802,1.07183609,-0.166094612,1.508392687,-0.052062435,-1.113264254,-1.347327833,-2.229659893,-1.346181195,-1.472929931,0.794431442,-1.021968631,-1.382295632,-0.776389329,0.411687319,-2.409082252,-2.494380798,0.22044302,0.726559928,-1.272206897,-1.797104242,-1.231305934,-0.122836992,LumA
-0.86317798,0.611175187,-2.570224355,-0.957146211,-0.374288905,-0.516336759,0.412818043,0.19346189,-0.858916883,-0.134730941,-0.815312251,0.811082233,0.23543877,-0.334770433,-2.017765325,0.616292674,-0.760462508,-0.479810125,0.01013975,0.481927488,0.355928655,-0.866567864,-0.444262283,-0.618726552,-0.53869906,0.441678315,-1.319166328,0.41576858,0.820733083,0.119848048,0.835975684,1.471682468,-0.607866495,-0.247018617,-0.583348706,-0.791820108,0.039113609,0.630656861,-1.287279884,-0.393665202,0.014213692,0.867739707,-2.234544763,-0.829052012,1.230254808,-0.922971819,-0.57226923,-1.245824547,-0.425900354,-0.907947006,LumA
1.325252411,-1.856648478,-2.423568508,1.528404194,-0.876131908,-0.615312253,1.742365993,0.699762429,0.317922612,0.341657046,0.297971398,2.831209916,-0.594806869,-1.71220086,-2.205246395,-1.721235086,1.325373491,1.342985268,-1.357823036,-1.924929763,-2.508275726,1.306488259,1.158417199,-2.724302978,-1.268609099,0.010903703,0.609744083,-0.967556644,-0.872075067,2.185583649,-0.640704793,0.868831104,-1.431921664,0.635896103,0.115944913,1.005758335,0.524257305,-0.830138031,1.14819062,0.010811755,-0.790116917,1.9216276,-2.302950818,0.279802714,0.186922528,-0.61609272,-0.164109223,0.607440094,1.332858504,0.754797216,Basal
0.808373078,-1.709964245,0.804540992,1.336671639,-1.624711887,-0.246609256,1.401601404,-0.08391831,-0.197312723,-0.690329564,0.101823261,-0.336049767,-1.110516582,-1.790015488,0.939223372,-1.890297334,0.254958668,1.813541088,0.136811259,0.236545913,-2.137269406,2.030616676,2.21078204,-0.36075647,0.285792266,-0.07039742,0.154372137,-1.763598341,-0.990628002,2.598239196,-1.823586668,0.073694198,-0.613291963,0.025153797,-0.153174898,-0.184131057,-0.049372302,0.24668388,1.522856498,-0.83043205,-0.911485292,-0.829414198,0.520922231,0.261306641,0.341239091,-0.275739101,0.020365012,0.264604099,-0.574460128,0.386463688,Basal
1.239245801,0.216344389,0.439582244,1.076525784,0.054822437,0.127338156,1.101819135,0.338608119,0.173175365,0.419743513,-0.055141618,1.273391985,0.725249849,0.11359299,0.381041095,-0.229956063,0.106206618,1.97973506,-1.357823036,-0.177446404,0.061963519,0.559034155,0.848874591,-1.56605552,0.095639311,0.175690161,0.396641224,-0.230856312,-0.331603949,1.391195149,0.222739279,0.933094128,1.873183511,0.363780927,-0.527351727,0.353482404,0.771832544,-0.507924073,0.362146446,1.859322648,-0.054542082,0.773633659,0.065254949,0.197328422,0.262135175,0.42951444,-0.485080304,0.269003192,0.614892462,-0.618310085,Normal
0.209445598,0.226707057,-0.063838113,-0.301741222,-0.551756337,-1.372256265,0.158150289,-1.185816211,-0.561826573,-0.4878063,-0.528122939,-0.915089274,-1.263007127,1.242121931,-0.912697199,-1.676610153,-0.771845809,0.779951177,-0.919888742,0.300569122,0.165031129,-0.257674535,0.290707602,-0.750400255,1.034024334,-0.006448626,-0.875612387,0.652925536,1.111103227,0.491982043,0.165190657,0.980740659,2.258462827,0.089948576,-0.575074526,-1.185462756,-0.496990559,-1.285489568,-0.050227924,-0.044688628,-0.349361183,-0.559077725,0.445866502,0.068992966,-0.955887234,1.034294125,-1.008370391,-1.581108766,-0.780380239,-0.84567646,LumA
